[1] "Exp-Zero"        "9.697245e-05"    "4.877849e-06"    "1.761698e-04"   
[5] "2.487360e-01"    "5.653460e-01"    "SUFEX-Model2.R0"
Nelder-Mead Opt
pQ0=4.578e+00
Step13956  Qn=1.560e-05  pQn=4.806928  pQmin=5.045258
Step13957  Qn=1.144e-05  pQn=4.941703  pQmin=5.045258
Step13958  Qn=9.857e-06  pQn=5.006262  pQmin=5.045258
Step13959  Qn=1.651e-05  pQn=4.782127  pQmin=5.045258
Step13960  Qn=1.006e-05  pQn=4.997201  pQmin=5.045258
Step13961  Qn=1.296e-05  pQn=4.887238  pQmin=5.045258
Step13962  Qn=1.114e-05  pQn=4.953004  pQmin=5.045258
Step13963  Qn=1.513e-05  pQn=4.820268  pQmin=5.045258
Step13964  Qn=1.148e-05  pQn=4.939991  pQmin=5.045258
Step13965  Qn=2.674e-05  pQn=4.572867  pQmin=5.045258
Step13966  Qn=1.236e-05  pQn=4.907813  pQmin=5.045258
Step13967  Qn=2.304e-05  pQn=4.637518  pQmin=5.045258
Step13968  Qn=1.005e-05  pQn=4.997688  pQmin=5.045258
Step13969  Qn=2.665e-05  pQn=4.574319  pQmin=5.045258
Step13970  Qn=2.055e-05  pQn=4.687266  pQmin=5.045258
Step13971  Qn=9.449e-06  pQn=5.024599  pQmin=5.045258
Step13972  Qn=2.226e-05  pQn=4.652449  pQmin=5.045258
Step13973  Qn=1.028e-05  pQn=4.987907  pQmin=5.045258
Step13974  Qn=2.312e-05  pQn=4.635974  pQmin=5.045258
Step13975  Qn=1.460e-05  pQn=4.835676  pQmin=5.045258
Step13976  Qn=1.727e-05  pQn=4.762702  pQmin=5.045258
Step13977  Qn=2.071e-05  pQn=4.683788  pQmin=5.045258
Step13978  Qn=2.271e-05  pQn=4.643841  pQmin=5.045258
Step13979  Qn=4.465e-05  pQn=4.350173  pQmin=5.045258
Step13980  Qn=1.447e-05  pQn=4.839551  pQmin=5.045258
Step13981  Qn=9.021e-06  pQn=5.044762  pQmin=5.045258
Step13982  Qn=2.505e-05  pQn=4.601146  pQmin=5.045258
Step13983  Qn=9.025e-06  pQn=5.044560  pQmin=5.045258
Step13984  Qn=1.028e-05  pQn=4.988200  pQmin=5.045258
Step13985  Qn=1.052e-05  pQn=4.977895  pQmin=5.045258
Step13986  Qn=1.097e-05  pQn=4.959645  pQmin=5.045258
Step13987  Qn=1.112e-05  pQn=4.954069  pQmin=5.045258
Step13988  Qn=1.640e-05  pQn=4.785051  pQmin=5.045258
Step13989  Qn=1.492e-05  pQn=4.826117  pQmin=5.045258
Step13990  Qn=1.704e-05  pQn=4.768624  pQmin=5.045258
Step13991  Qn=1.129e-05  pQn=4.947230  pQmin=5.045258
Step13992  Qn=1.553e-05  pQn=4.808903  pQmin=5.045258
Step13993  Qn=2.346e-05  pQn=4.629592  pQmin=5.045258
Step13994  Qn=9.789e-06  pQn=5.009276  pQmin=5.045258
Step13995  Qn=1.211e-05  pQn=4.916751  pQmin=5.045258
Step13996  Qn=9.386e-06  pQn=5.027518  pQmin=5.045258
Step13997  Qn=1.017e-05  pQn=4.992825  pQmin=5.045258
Step13998  Qn=1.499e-05  pQn=4.824089  pQmin=5.045258
Step13999  Qn=1.731e-05  pQn=4.761749  pQmin=5.045258
Step14000  Qn=1.588e-05  pQn=4.799172  pQmin=5.045258
Step14001  Qn=4.316e-05  pQn=4.364960  pQmin=5.045258
Step14002  Qn=1.348e-05  pQn=4.870246  pQmin=5.045258
Step14003  Qn=9.978e-06  pQn=5.000978  pQmin=5.045258
Step14004  Qn=1.180e-05  pQn=4.928173  pQmin=5.045258
Step14005  Qn=1.500e-05  pQn=4.823824  pQmin=5.045258
Step14006  Qn=1.081e-05  pQn=4.966234  pQmin=5.045258
Step14007  Qn=1.074e-05  pQn=4.968970  pQmin=5.045258
Step14008  Qn=1.575e-05  pQn=4.802829  pQmin=5.045258
Step14009  Qn=1.462e-05  pQn=4.834908  pQmin=5.045258
Step14010  Qn=1.210e-05  pQn=4.917227  pQmin=5.045258
Step14011  Qn=1.863e-05  pQn=4.729691  pQmin=5.045258
Step14012  Qn=1.854e-05  pQn=4.731949  pQmin=5.045258
Step14013  Qn=3.396e-05  pQn=4.469084  pQmin=5.045258
Step14014  Qn=1.042e-05  pQn=4.982225  pQmin=5.045258
Step14015  Qn=9.218e-06  pQn=5.035343  pQmin=5.045258
Step14016  Qn=1.357e-05  pQn=4.867449  pQmin=5.045258
Step14017  Qn=1.083e-05  pQn=4.965258  pQmin=5.045258
Step14018  Qn=1.310e-05  pQn=4.882682  pQmin=5.045258
Step14019  Qn=9.153e-06  pQn=5.038442  pQmin=5.045258
Step14020  Qn=1.696e-05  pQn=4.770685  pQmin=5.045258
Step14021  Qn=1.277e-05  pQn=4.893737  pQmin=5.045258
Step14022  Qn=9.486e-06  pQn=5.022934  pQmin=5.045258
Step14023  Qn=9.812e-06  pQn=5.008225  pQmin=5.045258
Step14024  Qn=9.556e-06  pQn=5.019729  pQmin=5.045258
Step14025  Qn=1.076e-05  pQn=4.968134  pQmin=5.045258
Step14026  Qn=3.794e-05  pQn=4.420847  pQmin=5.045258
Step14027  Qn=1.969e-05  pQn=4.705798  pQmin=5.045258
Step14028  Qn=2.462e-05  pQn=4.608740  pQmin=5.045258
Step14029  Qn=1.182e-05  pQn=4.927418  pQmin=5.045258
Step14030  Qn=2.011e-05  pQn=4.696548  pQmin=5.045258
Step14031  Qn=1.269e-05  pQn=4.896526  pQmin=5.045258
Step14032  Qn=1.089e-05  pQn=4.962903  pQmin=5.045258
Step14033  Qn=9.192e-06  pQn=5.036591  pQmin=5.045258
Step14034  Qn=9.898e-06  pQn=5.004440  pQmin=5.045258
Step14035  Qn=1.021e-05  pQn=4.990993  pQmin=5.045258
Step14036  Qn=3.189e-05  pQn=4.496322  pQmin=5.045258
Step14037  Qn=1.195e-05  pQn=4.922592  pQmin=5.045258
Step14038  Qn=1.242e-05  pQn=4.905943  pQmin=5.045258
Step14039  Qn=1.541e-05  pQn=4.812336  pQmin=5.045258
Step14040  Qn=1.741e-05  pQn=4.759261  pQmin=5.045258
Step14041  Qn=1.132e-05  pQn=4.946144  pQmin=5.045258
Step14042  Qn=1.131e-05  pQn=4.946443  pQmin=5.045258
Step14043  Qn=9.943e-06  pQn=5.002462  pQmin=5.045258
Step14044  Qn=1.964e-05  pQn=4.706901  pQmin=5.045258
Step14045  Qn=1.309e-05  pQn=4.883004  pQmin=5.045258
Step14046  Qn=1.785e-05  pQn=4.748481  pQmin=5.045258
Step14047  Qn=1.032e-05  pQn=4.986239  pQmin=5.045258
Step14048  Qn=4.269e-05  pQn=4.369640  pQmin=5.045258
Step14049  Qn=2.088e-05  pQn=4.680344  pQmin=5.045258
Step14050  Qn=2.078e-05  pQn=4.682293  pQmin=5.045258
Step14051  Qn=1.083e-05  pQn=4.965325  pQmin=5.045258
Step14052  Qn=1.382e-05  pQn=4.859537  pQmin=5.045258
Step14053  Qn=1.653e-05  pQn=4.781796  pQmin=5.045258
Step14054  Qn=1.094e-05  pQn=4.960843  pQmin=5.045258
Step14055  Qn=9.055e-06  pQn=5.043115  pQmin=5.045258
Step14056  Qn=1.256e-05  pQn=4.900892  pQmin=5.045258
Step14057  Qn=1.388e-05  pQn=4.857464  pQmin=5.045258
Step14058  Qn=1.318e-05  pQn=4.879990  pQmin=5.045258
Step14059  Qn=9.547e-06  pQn=5.020154  pQmin=5.045258
Step14060  Qn=1.231e-05  pQn=4.909788  pQmin=5.045258
Step14061  Qn=1.463e-05  pQn=4.834867  pQmin=5.045258
Step14062  Qn=1.417e-05  pQn=4.848544  pQmin=5.045258
Step14063  Qn=1.202e-05  pQn=4.920084  pQmin=5.045258
Step14064  Qn=1.033e-05  pQn=4.986038  pQmin=5.045258
Step14065  Qn=1.457e-05  pQn=4.836400  pQmin=5.045258
Step14066  Qn=1.401e-05  pQn=4.853649  pQmin=5.045258
Step14067  Qn=2.193e-05  pQn=4.658974  pQmin=5.045258
Step14068  Qn=1.111e-05  pQn=4.954386  pQmin=5.045258
Step14069  Qn=1.329e-05  pQn=4.876352  pQmin=5.045258
Step14070  Qn=1.707e-05  pQn=4.767861  pQmin=5.045258
Step14071  Qn=1.499e-05  pQn=4.824253  pQmin=5.045258
Step14072  Qn=1.557e-05  pQn=4.807740  pQmin=5.045258
Step14073  Qn=1.106e-05  pQn=4.956352  pQmin=5.045258
Step14074  Qn=1.283e-05  pQn=4.891779  pQmin=5.045258
Step14075  Qn=2.385e-05  pQn=4.622515  pQmin=5.045258
Step14076  Qn=1.351e-05  pQn=4.869326  pQmin=5.045258
Step14077  Qn=1.152e-05  pQn=4.938585  pQmin=5.045258
Step14078  Qn=1.148e-05  pQn=4.940143  pQmin=5.045258
Step14079  Qn=3.043e-05  pQn=4.516758  pQmin=5.045258
Step14080  Qn=9.292e-06  pQn=5.031879  pQmin=5.045258
Step14081  Qn=1.036e-05  pQn=4.984591  pQmin=5.045258
Step14082  Qn=1.286e-05  pQn=4.890851  pQmin=5.045258
Step14083  Qn=1.240e-05  pQn=4.906498  pQmin=5.045258
Step14084  Qn=1.049e-05  pQn=4.979078  pQmin=5.045258
Step14085  Qn=1.660e-05  pQn=4.779803  pQmin=5.045258
Step14086  Qn=1.698e-05  pQn=4.770000  pQmin=5.045258
Step14087  Qn=1.296e-05  pQn=4.887484  pQmin=5.045258
Step14088  Qn=1.796e-05  pQn=4.745642  pQmin=5.045258
Step14089  Qn=1.078e-05  pQn=4.967454  pQmin=5.045258
Step14090  Qn=9.557e-06  pQn=5.019678  pQmin=5.045258
Step14091  Qn=9.638e-06  pQn=5.016032  pQmin=5.045258
Step14092  Qn=1.369e-05  pQn=4.863499  pQmin=5.045258
Step14093  Qn=1.266e-05  pQn=4.897700  pQmin=5.045258
Step14094  Qn=1.238e-05  pQn=4.907200  pQmin=5.045258
Step14095  Qn=3.410e-05  pQn=4.467203  pQmin=5.045258
Step14096  Qn=9.449e-06  pQn=5.024614  pQmin=5.045258
Step14097  Qn=2.160e-05  pQn=4.665627  pQmin=5.045258
Step14098  Qn=1.062e-05  pQn=4.973821  pQmin=5.045258
Step14099  Qn=1.112e-05  pQn=4.953889  pQmin=5.045258
Step14100  Qn=2.052e-05  pQn=4.687777  pQmin=5.045258
Step14101  Qn=1.225e-05  pQn=4.911706  pQmin=5.045258
Step14102  Qn=1.051e-05  pQn=4.978477  pQmin=5.045258
Step14103  Qn=1.124e-05  pQn=4.949093  pQmin=5.045258
Step14104  Qn=1.190e-05  pQn=4.924522  pQmin=5.045258
Step14105  Qn=3.138e-05  pQn=4.503349  pQmin=5.045258
Step14106  Qn=1.235e-05  pQn=4.908333  pQmin=5.045258
Step14107  Qn=9.967e-06  pQn=5.001429  pQmin=5.045258
Step14108  Qn=2.039e-05  pQn=4.690479  pQmin=5.045258
Step14109  Qn=1.474e-05  pQn=4.831568  pQmin=5.045258
Step14110  Qn=9.260e-06  pQn=5.033406  pQmin=5.045258
Step14111  Qn=1.604e-05  pQn=4.794809  pQmin=5.045258
Step14112  Qn=1.040e-05  pQn=4.982771  pQmin=5.045258
Step14113  Qn=1.281e-05  pQn=4.892550  pQmin=5.045258
Step14114  Qn=1.358e-05  pQn=4.867161  pQmin=5.045258
Step14115  Qn=1.972e-05  pQn=4.705026  pQmin=5.045258
Step14116  Qn=1.106e-05  pQn=4.956425  pQmin=5.045258
Step14117  Qn=9.851e-06  pQn=5.006498  pQmin=5.045258
Step14118  Qn=2.088e-05  pQn=4.680347  pQmin=5.045258
Step14119  Qn=1.301e-05  pQn=4.885685  pQmin=5.045258
Step14120  Qn=1.910e-05  pQn=4.718979  pQmin=5.045258
Step14121  Qn=1.624e-05  pQn=4.789304  pQmin=5.045258
Step14122  Qn=1.329e-05  pQn=4.876563  pQmin=5.045258
Step14123  Qn=1.942e-05  pQn=4.711739  pQmin=5.045258
Step14124  Qn=1.246e-05  pQn=4.904611  pQmin=5.045258
Step14125  Qn=1.552e-05  pQn=4.808983  pQmin=5.045258
Step14126  Qn=3.069e-05  pQn=4.512949  pQmin=5.045258
Step14127  Qn=1.265e-05  pQn=4.897990  pQmin=5.045258
Step14128  Qn=1.148e-05  pQn=4.939947  pQmin=5.045258
Step14129  Qn=1.482e-05  pQn=4.829155  pQmin=5.045258
Step14130  Qn=1.373e-05  pQn=4.862267  pQmin=5.045258
Step14131  Qn=1.454e-05  pQn=4.837539  pQmin=5.045258
Step14132  Qn=2.499e-05  pQn=4.602207  pQmin=5.045258
Step14133  Qn=1.936e-05  pQn=4.713164  pQmin=5.045258
Step14134  Qn=1.568e-05  pQn=4.804662  pQmin=5.045258
Step14135  Qn=1.572e-05  pQn=4.803426  pQmin=5.045258
Step14136  Qn=9.466e-06  pQn=5.023816  pQmin=5.045258
Step14137  Qn=1.133e-05  pQn=4.945826  pQmin=5.045258
Step14138  Qn=1.635e-05  pQn=4.786507  pQmin=5.045258
Step14139  Qn=1.787e-05  pQn=4.747877  pQmin=5.045258
Step14140  Qn=2.205e-05  pQn=4.656648  pQmin=5.045258
Step14141  Qn=1.133e-05  pQn=4.945610  pQmin=5.045258
Step14142  Qn=1.510e-05  pQn=4.820998  pQmin=5.045258
Step14143  Qn=1.386e-05  pQn=4.858274  pQmin=5.045258
Step14144  Qn=9.160e-06  pQn=5.038122  pQmin=5.045258
Step14145  Qn=1.545e-05  pQn=4.810969  pQmin=5.045258
Step14146  Qn=9.768e-06  pQn=5.010203  pQmin=5.045258
Step14147  Qn=1.097e-05  pQn=4.959604  pQmin=5.045258
Step14148  Qn=9.143e-06  pQn=5.038928  pQmin=5.045258
Step14149  Qn=4.031e-05  pQn=4.394600  pQmin=5.045258
Step14150  Qn=1.002e-05  pQn=4.999238  pQmin=5.045258
Step14151  Qn=9.170e-06  pQn=5.037633  pQmin=5.045258
Step14152  Qn=1.374e-05  pQn=4.862007  pQmin=5.045258
Step14153  Qn=1.338e-05  pQn=4.873564  pQmin=5.045258
Step14154  Qn=9.050e-06  pQn=5.043352  pQmin=5.045258
Step14155  Qn=9.480e-06  pQn=5.023203  pQmin=5.045258
Step14156  Qn=1.712e-05  pQn=4.766498  pQmin=5.045258
Step14157  Qn=1.068e-05  pQn=4.971357  pQmin=5.045258
Step14158  Qn=9.937e-06  pQn=5.002734  pQmin=5.045258
Step14159  Qn=1.128e-05  pQn=4.947557  pQmin=5.045258
Step14160  Qn=1.380e-05  pQn=4.860001  pQmin=5.045258
Step14161  Qn=1.124e-05  pQn=4.949118  pQmin=5.045258
Step14162  Qn=9.552e-06  pQn=5.019920  pQmin=5.045258
Step14163  Qn=1.113e-05  pQn=4.953540  pQmin=5.045258
Step14164  Qn=1.194e-05  pQn=4.923002  pQmin=5.045258
Step14165  Qn=1.163e-05  pQn=4.934470  pQmin=5.045258
Step14166  Qn=9.587e-06  pQn=5.018311  pQmin=5.045258
Step14167  Qn=9.290e-06  pQn=5.031992  pQmin=5.045258
Step14168  Qn=1.523e-05  pQn=4.817293  pQmin=5.045258
Step14169  Qn=9.206e-06  pQn=5.035930  pQmin=5.045258
Step14170  Qn=1.316e-05  pQn=4.880796  pQmin=5.045258
Step14171  Qn=2.084e-05  pQn=4.681136  pQmin=5.045258
Step14172  Qn=1.653e-05  pQn=4.781699  pQmin=5.045258
Step14173  Qn=3.432e-05  pQn=4.464474  pQmin=5.045258
Step14174  Qn=1.132e-05  pQn=4.945994  pQmin=5.045258
Step14175  Qn=1.157e-05  pQn=4.936508  pQmin=5.045258
Step14176  Qn=1.358e-05  pQn=4.867025  pQmin=5.045258
Step14177  Qn=1.924e-05  pQn=4.715902  pQmin=5.045258
Step14178  Qn=1.537e-05  pQn=4.813420  pQmin=5.045258
Step14179  Qn=9.106e-06  pQn=5.040684  pQmin=5.045258
Step14180  Qn=1.511e-05  pQn=4.820869  pQmin=5.045258
Step14181  Qn=9.670e-06  pQn=5.014559  pQmin=5.045258
Step14182  Qn=1.092e-05  pQn=4.961828  pQmin=5.045258
Step14183  Qn=1.549e-05  pQn=4.809898  pQmin=5.045258
Step14184  Qn=1.468e-05  pQn=4.833303  pQmin=5.045258
Step14185  Qn=1.828e-05  pQn=4.738017  pQmin=5.045258
Step14186  Qn=1.061e-05  pQn=4.974190  pQmin=5.045258
Step14187  Qn=2.302e-05  pQn=4.637886  pQmin=5.045258
Step14188  Qn=1.571e-05  pQn=4.803781  pQmin=5.045258
Step14189  Qn=1.256e-05  pQn=4.900964  pQmin=5.045258
Step14190  Qn=1.568e-05  pQn=4.804620  pQmin=5.045258
Step14191  Qn=2.451e-05  pQn=4.610682  pQmin=5.045258
Step14192  Qn=9.027e-06  pQn=5.044442  pQmin=5.045258
Step14193  Qn=1.152e-05  pQn=4.938721  pQmin=5.045258
Step14194  Qn=9.304e-06  pQn=5.031351  pQmin=5.045258
Step14195  Qn=9.544e-06  pQn=5.020290  pQmin=5.045258
Step14196  Qn=9.795e-06  pQn=5.008983  pQmin=5.045258
Step14197  Qn=1.239e-05  pQn=4.907092  pQmin=5.045258
Step14198  Qn=2.086e-05  pQn=4.680734  pQmin=5.045258
Step14199  Qn=9.161e-06  pQn=5.038071  pQmin=5.045258
Step14200  Qn=1.184e-05  pQn=4.926558  pQmin=5.045258
Step14201  Qn=1.203e-05  pQn=4.919778  pQmin=5.045258
Step14202  Qn=1.707e-05  pQn=4.767666  pQmin=5.045258
Step14203  Qn=1.046e-05  pQn=4.980583  pQmin=5.045258
Step14204  Qn=1.570e-05  pQn=4.804235  pQmin=5.045258
Step14205  Qn=1.394e-05  pQn=4.855886  pQmin=5.045258
Step14206  Qn=1.425e-05  pQn=4.846142  pQmin=5.045258
Step14207  Qn=1.257e-05  pQn=4.900682  pQmin=5.045258
Step14208  Qn=3.729e-05  pQn=4.428416  pQmin=5.045258
Step14209  Qn=1.536e-05  pQn=4.813551  pQmin=5.045258
Step14210  Qn=9.171e-06  pQn=5.037568  pQmin=5.045258
Step14211  Qn=1.576e-05  pQn=4.802330  pQmin=5.045258
Step14212  Qn=1.390e-05  pQn=4.857007  pQmin=5.045258
Step14213  Qn=9.640e-06  pQn=5.015913  pQmin=5.045258
Step14214  Qn=1.083e-05  pQn=4.965562  pQmin=5.045258
Step14215  Qn=1.246e-05  pQn=4.904471  pQmin=5.045258
Step14216  Qn=1.490e-05  pQn=4.826923  pQmin=5.045258
Step14217  Qn=1.717e-05  pQn=4.765211  pQmin=5.045258
Step14218  Qn=1.017e-05  pQn=4.992623  pQmin=5.045258
Step14219  Qn=1.119e-05  pQn=4.951003  pQmin=5.045258
Step14220  Qn=1.038e-05  pQn=4.983780  pQmin=5.045258
Step14221  Qn=1.313e-05  pQn=4.881820  pQmin=5.045258
Step14222  Qn=9.886e-06  pQn=5.004980  pQmin=5.045258
Step14223  Qn=1.093e-05  pQn=4.961575  pQmin=5.045258
Step14224  Qn=1.037e-05  pQn=4.984394  pQmin=5.045258
Step14225  Qn=1.580e-05  pQn=4.801412  pQmin=5.045258
Step14226  Qn=1.577e-05  pQn=4.802037  pQmin=5.045258
Step14227  Qn=3.191e-05  pQn=4.496046  pQmin=5.045258
Step14228  Qn=1.632e-05  pQn=4.787213  pQmin=5.045258
Step14229  Qn=1.295e-05  pQn=4.887823  pQmin=5.045258
Step14230  Qn=9.591e-06  pQn=5.018127  pQmin=5.045258
Step14231  Qn=1.074e-05  pQn=4.968960  pQmin=5.045258
Step14232  Qn=9.051e-06  pQn=5.043282  pQmin=5.045258
Step14233  Qn=2.410e-05  pQn=4.617988  pQmin=5.045258
Step14234  Qn=1.208e-05  pQn=4.917874  pQmin=5.045258
Step14235  Qn=9.833e-06  pQn=5.007311  pQmin=5.045258
Step14236  Qn=1.549e-05  pQn=4.809983  pQmin=5.045258
Step14237  Qn=2.697e-05  pQn=4.569103  pQmin=5.045258
Step14238  Qn=1.327e-05  pQn=4.877078  pQmin=5.045258
Step14239  Qn=2.793e-05  pQn=4.553872  pQmin=5.045258
Step14240  Qn=2.653e-05  pQn=4.576324  pQmin=5.045258
Step14241  Qn=1.641e-05  pQn=4.784988  pQmin=5.045258
Step14242  Qn=9.196e-06  pQn=5.036408  pQmin=5.045258
Step14243  Qn=1.061e-05  pQn=4.974319  pQmin=5.045258
Step14244  Qn=1.406e-05  pQn=4.852058  pQmin=5.045258
Step14245  Qn=2.873e-05  pQn=4.541695  pQmin=5.045258
Step14246  Qn=1.397e-05  pQn=4.854673  pQmin=5.045258
Step14247  Qn=9.139e-06  pQn=5.039118  pQmin=5.045258
Step14248  Qn=1.044e-05  pQn=4.981497  pQmin=5.045258
Step14249  Qn=9.266e-06  pQn=5.033117  pQmin=5.045258
Step14250  Qn=1.346e-05  pQn=4.871016  pQmin=5.045258
Step14251  Qn=1.339e-05  pQn=4.873282  pQmin=5.045258
Step14252  Qn=9.792e-06  pQn=5.009118  pQmin=5.045258
Step14253  Qn=9.806e-06  pQn=5.008517  pQmin=5.045258
Step14254  Qn=3.665e-05  pQn=4.435882  pQmin=5.045258
Step14255  Qn=1.379e-05  pQn=4.860332  pQmin=5.045258
Step14256  Qn=1.248e-05  pQn=4.903706  pQmin=5.045258
Step14257  Qn=1.046e-05  pQn=4.980500  pQmin=5.045258
Step14258  Qn=1.555e-05  pQn=4.808194  pQmin=5.045258
Step14259  Qn=9.179e-06  pQn=5.037206  pQmin=5.045258
Step14260  Qn=1.303e-05  pQn=4.885221  pQmin=5.045258
Step14261  Qn=9.669e-06  pQn=5.014628  pQmin=5.045258
Step14262  Qn=1.732e-05  pQn=4.761555  pQmin=5.045258
Step14263  Qn=9.557e-06  pQn=5.019667  pQmin=5.045258
Step14264  Qn=1.712e-05  pQn=4.766409  pQmin=5.045258
Step14265  Qn=1.117e-05  pQn=4.951804  pQmin=5.045258
Step14266  Qn=9.368e-06  pQn=5.028343  pQmin=5.045258
Step14267  Qn=1.559e-05  pQn=4.807097  pQmin=5.045258
Step14268  Qn=2.384e-05  pQn=4.622677  pQmin=5.045258
Step14269  Qn=1.568e-05  pQn=4.804594  pQmin=5.045258
Step14270  Qn=2.327e-05  pQn=4.633123  pQmin=5.045258
Step14271  Qn=3.446e-05  pQn=4.462641  pQmin=5.045258
Step14272  Qn=1.486e-05  pQn=4.828028  pQmin=5.045258
Step14273  Qn=1.743e-05  pQn=4.758593  pQmin=5.045258
Step14274  Qn=9.472e-06  pQn=5.023569  pQmin=5.045258
Step14275  Qn=1.284e-05  pQn=4.891526  pQmin=5.045258
Step14276  Qn=1.224e-05  pQn=4.912122  pQmin=5.045258
Step14277  Qn=9.880e-06  pQn=5.005241  pQmin=5.045258
Step14278  Qn=1.615e-05  pQn=4.791946  pQmin=5.045258
Step14279  Qn=9.839e-06  pQn=5.007043  pQmin=5.045258
Step14280  Qn=1.744e-05  pQn=4.758354  pQmin=5.045258
Step14281  Qn=1.126e-05  pQn=4.948588  pQmin=5.045258
Step14282  Qn=9.490e-06  pQn=5.022734  pQmin=5.045258
Step14283  Qn=9.505e-06  pQn=5.022032  pQmin=5.045258
Step14284  Qn=1.046e-05  pQn=4.980493  pQmin=5.045258
Step14285  Qn=2.164e-05  pQn=4.664681  pQmin=5.045258
Step14286  Qn=3.491e-05  pQn=4.456989  pQmin=5.045258
Step14287  Qn=1.286e-05  pQn=4.890811  pQmin=5.045258
Step14288  Qn=1.331e-05  pQn=4.875907  pQmin=5.045258
Step14289  Qn=9.491e-06  pQn=5.022700  pQmin=5.045258
Step14290  Qn=1.556e-05  pQn=4.807990  pQmin=5.045258
Step14291  Qn=1.553e-05  pQn=4.808789  pQmin=5.045258
Step14292  Qn=9.793e-06  pQn=5.009072  pQmin=5.045258
Step14293  Qn=1.652e-05  pQn=4.782091  pQmin=5.045258
Step14294  Qn=1.576e-05  pQn=4.802389  pQmin=5.045258
Step14295  Qn=2.832e-05  pQn=4.547927  pQmin=5.045258
Step14296  Qn=1.208e-05  pQn=4.917964  pQmin=5.045258
Step14297  Qn=1.006e-05  pQn=4.997403  pQmin=5.045258
Step14298  Qn=2.908e-05  pQn=4.536436  pQmin=5.045258
Step14299  Qn=2.342e-05  pQn=4.630496  pQmin=5.045258
Step14300  Qn=1.493e-05  pQn=4.825999  pQmin=5.045258
Step14301  Qn=1.698e-05  pQn=4.770035  pQmin=5.045258
Step14302  Qn=1.473e-05  pQn=4.831686  pQmin=5.045258
Step14303  Qn=1.158e-05  pQn=4.936365  pQmin=5.045258
Step14304  Qn=2.394e-05  pQn=4.620838  pQmin=5.045258
Step14305  Qn=9.871e-06  pQn=5.005619  pQmin=5.045258
Step14306  Qn=3.125e-05  pQn=4.505157  pQmin=5.045258
Step14307  Qn=1.158e-05  pQn=4.936284  pQmin=5.045258
Step14308  Qn=2.763e-05  pQn=4.558553  pQmin=5.045258
Step14309  Qn=1.180e-05  pQn=4.927970  pQmin=5.045258
Step14310  Qn=1.390e-05  pQn=4.857038  pQmin=5.045258
Step14311  Qn=1.495e-05  pQn=4.825279  pQmin=5.045258
Step14312  Qn=1.133e-05  pQn=4.945820  pQmin=5.045258
Step14313  Qn=2.745e-05  pQn=4.561388  pQmin=5.045258
Step14314  Qn=9.180e-06  pQn=5.037180  pQmin=5.045258
Step14315  Qn=1.153e-05  pQn=4.938018  pQmin=5.045258
Step14316  Qn=1.522e-05  pQn=4.817506  pQmin=5.045258
Step14317  Qn=9.929e-06  pQn=5.003110  pQmin=5.045258
Step14318  Qn=1.391e-05  pQn=4.856528  pQmin=5.045258
Step14319  Qn=1.314e-05  pQn=4.881506  pQmin=5.045258
Step14320  Qn=1.520e-05  pQn=4.818251  pQmin=5.045258
Step14321  Qn=1.856e-05  pQn=4.731499  pQmin=5.045258
Step14322  Qn=1.416e-05  pQn=4.849035  pQmin=5.045258
Step14323  Qn=3.951e-05  pQn=4.403347  pQmin=5.045258
Step14324  Qn=1.323e-05  pQn=4.878582  pQmin=5.045258
Step14325  Qn=2.294e-05  pQn=4.639466  pQmin=5.045258
Step14326  Qn=1.085e-05  pQn=4.964685  pQmin=5.045258
Step14327  Qn=9.060e-06  pQn=5.042886  pQmin=5.045258
Step14328  Qn=9.398e-06  pQn=5.026983  pQmin=5.045258
Step14329  Qn=9.013e-06  pQn=5.045150  pQmin=5.045258
Step14330  Qn=1.032e-05  pQn=4.986392  pQmin=5.045258
Step14331  Qn=1.191e-05  pQn=4.924028  pQmin=5.045258
Step14332  Qn=1.374e-05  pQn=4.861996  pQmin=5.045258
Step14333  Qn=2.140e-05  pQn=4.669671  pQmin=5.045258
Step14334  Qn=9.774e-06  pQn=5.009925  pQmin=5.045258
Step14335  Qn=1.081e-05  pQn=4.966251  pQmin=5.045258
Step14336  Qn=9.563e-06  pQn=5.019427  pQmin=5.045258
Step14337  Qn=9.062e-06  pQn=5.042779  pQmin=5.045258
Step14338  Qn=1.312e-05  pQn=4.881955  pQmin=5.045258
Step14339  Qn=2.877e-05  pQn=4.541075  pQmin=5.045258
Step14340  Qn=1.380e-05  pQn=4.860156  pQmin=5.045258
Step14341  Qn=9.888e-06  pQn=5.004913  pQmin=5.045258
Step14342  Qn=1.444e-05  pQn=4.840446  pQmin=5.045258
Step14343  Qn=9.308e-06  pQn=5.031145  pQmin=5.045258
Step14344  Qn=1.548e-05  pQn=4.810195  pQmin=5.045258
Step14345  Qn=1.599e-05  pQn=4.796055  pQmin=5.045258
Step14346  Qn=1.334e-05  pQn=4.874715  pQmin=5.045258
Step14347  Qn=9.793e-06  pQn=5.009084  pQmin=5.045258
Step14348  Qn=1.099e-05  pQn=4.959003  pQmin=5.045258
Step14349  Qn=2.132e-05  pQn=4.671247  pQmin=5.045258
Step14350  Qn=1.564e-05  pQn=4.805727  pQmin=5.045258
Step14351  Qn=9.818e-06  pQn=5.007969  pQmin=5.045258
